Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
exist-core/src/main/java/org/exist/xmldb/LocalResourceSet.java,org.exist.xmldb.LocalResourceSet,getResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalResourceSet.java,org.exist.xmldb.LocalResourceSet,getSize,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalResourceSet.java,org.exist.xmldb.LocalResourceSet,removeResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalResourceSet.java,org.exist.xmldb.LocalResourceSet$NewResourceIterator,hasMoreResources,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalResourceSet.java,org.exist.xmldb.LocalResourceSet$NewResourceIterator,nextResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getBlobId,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContentDigest,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getExtendedContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getExtendedContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getExtendedContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContent,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContent,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,setContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getStreamContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getStreamContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getStreamContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getStreamContent,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContentIntoAFile,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContentIntoAFile,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContentIntoAStream,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getContentAsStream,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getStreamLength,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getStreamLength,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,readFile,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,readFile,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,readFile,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,readFile,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,readFile,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,readFile,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,getDocType,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,setDocType,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,doClose,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalBinaryResource.java,org.exist.xmldb.LocalBinaryResource,doClose,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,MapResourceSet,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,addResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,addAll,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,clear,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,getIterator,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,getIterator,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,getMembersAsResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,getResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,getSize,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet,removeResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet$NewResourceIterator,hasMoreResources,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/MapResourceSet.java,org.exist.xmldb.MapResourceSet$NewResourceIterator,nextResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,move,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,moveResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,copyResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,copy,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,createCollection,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,move,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,moveResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,copyResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,copyResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,copy,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,copy,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,createCollection,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,createCollection,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,createCollection,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,removeCollection,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/EXistCollectionManagementService.java,org.exist.xmldb.EXistCollectionManagementService,removeCollection,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,LocalXMLResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,LocalXMLResource,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getDocumentId,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,try-catch,TransformerException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,try-catch,XPathException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContent,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContentAsStream,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContentAsStream,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContentAsStream,try-catch,TransformerException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContentAsStream,try-catch,XPathException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContentAsStream,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContentAsStream,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,serialize,throws-declaration,"SAXException, IOException",propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,getContentAsDOM,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource,exportInternalNode,try-catch,NoSuchMethodException | InstantiationException | IllegalAccessException | InvocationTargetException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$DOMMethodInterceptor,invoke,throws-declaration,Throwable,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getContentAsSAX,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getContentAsSAX,try-catch,Exception,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getContentAsSAX,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getContentAsSAX,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,setContent,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,setContentAsDOM,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,setContentAsSAX,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getSAXFeature,throws-declaration,"SAXNotRecognizedException, SAXNotSupportedException",propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,setSAXFeature,throws-declaration,"SAXNotRecognizedException, SAXNotSupportedException",propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getNode,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getNode,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,getDocType,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$MemtreeNodeIdentity,setDocType,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/LocalXMLResource.java,org.exist.xmldb.LocalXMLResource$InternalXMLSerializer,endDocument,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/xmldb/RemoteUserManagementService.java,org.exist.xmldb.RemoteUserManagementService,addAccount,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/xmldb/RemoteUserManagementService.java,org.exist.xmldb.RemoteUserManagementService,addGroup,throws-declaration,XMLDBException,propagate,,
